STATISTIC	Statistic Label	TLIST(A1)	Year	C02873V03456	Type of Admission	C02842V03416	Health Service Executive Area	C02922V03531	Marital Status	UNIT	VALUE
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X06	Non-residents	-	All marital status	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X06	Non-residents	1	Single	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X06	Non-residents	2	Married	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X06	Non-residents	3	Widowed	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X06	Non-residents	5	Divorced	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X06	Non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X23	All HSE areas incl. non-residents	-	All marital status	"Rate per 100,000 Pop."	414
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X23	All HSE areas incl. non-residents	1	Single	"Rate per 100,000 Pop."	414
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X23	All HSE areas incl. non-residents	2	Married	"Rate per 100,000 Pop."	293
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X23	All HSE areas incl. non-residents	3	Widowed	"Rate per 100,000 Pop."	445
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X23	All HSE areas incl. non-residents	5	Divorced	"Rate per 100,000 Pop."	792
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	-	All admissions	X23	All HSE areas incl. non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X01	HSE-Dublin/Mid-Leinster	-	All marital status	"Rate per 100,000 Pop."	125
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X01	HSE-Dublin/Mid-Leinster	1	Single	"Rate per 100,000 Pop."	122
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X01	HSE-Dublin/Mid-Leinster	2	Married	"Rate per 100,000 Pop."	128
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X01	HSE-Dublin/Mid-Leinster	3	Widowed	"Rate per 100,000 Pop."	161
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X01	HSE-Dublin/Mid-Leinster	5	Divorced	"Rate per 100,000 Pop."	232
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X01	HSE-Dublin/Mid-Leinster	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X02	HSE-Dublin/North-East	-	All marital status	"Rate per 100,000 Pop."	143
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X02	HSE-Dublin/North-East	1	Single	"Rate per 100,000 Pop."	126
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X02	HSE-Dublin/North-East	2	Married	"Rate per 100,000 Pop."	108
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X02	HSE-Dublin/North-East	3	Widowed	"Rate per 100,000 Pop."	150
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X02	HSE-Dublin/North-East	5	Divorced	"Rate per 100,000 Pop."	429
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X02	HSE-Dublin/North-East	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X03	HSE-South	-	All marital status	"Rate per 100,000 Pop."	146
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X03	HSE-South	1	Single	"Rate per 100,000 Pop."	153
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X03	HSE-South	2	Married	"Rate per 100,000 Pop."	124
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X03	HSE-South	3	Widowed	"Rate per 100,000 Pop."	144
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X03	HSE-South	5	Divorced	"Rate per 100,000 Pop."	369
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X03	HSE-South	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X04	HSE-West	-	All marital status	"Rate per 100,000 Pop."	119
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X04	HSE-West	1	Single	"Rate per 100,000 Pop."	119
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X04	HSE-West	2	Married	"Rate per 100,000 Pop."	107
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X04	HSE-West	3	Widowed	"Rate per 100,000 Pop."	136
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X04	HSE-West	5	Divorced	"Rate per 100,000 Pop."	255
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X04	HSE-West	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X06	Non-residents	-	All marital status	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X06	Non-residents	1	Single	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X06	Non-residents	2	Married	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X06	Non-residents	3	Widowed	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X06	Non-residents	5	Divorced	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X06	Non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X23	All HSE areas incl. non-residents	-	All marital status	"Rate per 100,000 Pop."	134
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X23	All HSE areas incl. non-residents	1	Single	"Rate per 100,000 Pop."	122
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X23	All HSE areas incl. non-residents	2	Married	"Rate per 100,000 Pop."	108
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X23	All HSE areas incl. non-residents	3	Widowed	"Rate per 100,000 Pop."	147
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X23	All HSE areas incl. non-residents	5	Divorced	"Rate per 100,000 Pop."	218
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2011	2011	1	First admissions	X23	All HSE areas incl. non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X01	HSE-Dublin/Mid-Leinster	-	All marital status	"Rate per 100,000 Pop."	377
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X01	HSE-Dublin/Mid-Leinster	1	Single	"Rate per 100,000 Pop."	353
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X01	HSE-Dublin/Mid-Leinster	2	Married	"Rate per 100,000 Pop."	304
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X01	HSE-Dublin/Mid-Leinster	3	Widowed	"Rate per 100,000 Pop."	451
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X01	HSE-Dublin/Mid-Leinster	5	Divorced	"Rate per 100,000 Pop."	675
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X01	HSE-Dublin/Mid-Leinster	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X02	HSE-Dublin/North-East	-	All marital status	"Rate per 100,000 Pop."	387
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X02	HSE-Dublin/North-East	1	Single	"Rate per 100,000 Pop."	385
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X02	HSE-Dublin/North-East	2	Married	"Rate per 100,000 Pop."	279
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X02	HSE-Dublin/North-East	3	Widowed	"Rate per 100,000 Pop."	377
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X02	HSE-Dublin/North-East	5	Divorced	"Rate per 100,000 Pop."	980
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X02	HSE-Dublin/North-East	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X03	HSE-South	-	All marital status	"Rate per 100,000 Pop."	408
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X03	HSE-South	1	Single	"Rate per 100,000 Pop."	436
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X03	HSE-South	2	Married	"Rate per 100,000 Pop."	293
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X03	HSE-South	3	Widowed	"Rate per 100,000 Pop."	368
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X03	HSE-South	5	Divorced	"Rate per 100,000 Pop."	646
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X03	HSE-South	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X04	HSE-West	-	All marital status	"Rate per 100,000 Pop."	411
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X04	HSE-West	1	Single	"Rate per 100,000 Pop."	447
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X04	HSE-West	2	Married	"Rate per 100,000 Pop."	257
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X04	HSE-West	3	Widowed	"Rate per 100,000 Pop."	355
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X04	HSE-West	5	Divorced	"Rate per 100,000 Pop."	713
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X04	HSE-West	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X06	Non-residents	-	All marital status	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X06	Non-residents	1	Single	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X06	Non-residents	2	Married	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X06	Non-residents	3	Widowed	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X06	Non-residents	5	Divorced	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X06	Non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X23	All HSE areas incl. non-residents	-	All marital status	"Rate per 100,000 Pop."	396
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X23	All HSE areas incl. non-residents	1	Single	"Rate per 100,000 Pop."	403
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X23	All HSE areas incl. non-residents	2	Married	"Rate per 100,000 Pop."	285
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X23	All HSE areas incl. non-residents	3	Widowed	"Rate per 100,000 Pop."	390
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X23	All HSE areas incl. non-residents	5	Divorced	"Rate per 100,000 Pop."	750
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	-	All admissions	X23	All HSE areas incl. non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X01	HSE-Dublin/Mid-Leinster	-	All marital status	"Rate per 100,000 Pop."	125
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X01	HSE-Dublin/Mid-Leinster	1	Single	"Rate per 100,000 Pop."	113
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X01	HSE-Dublin/Mid-Leinster	2	Married	"Rate per 100,000 Pop."	106
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X01	HSE-Dublin/Mid-Leinster	3	Widowed	"Rate per 100,000 Pop."	172
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X01	HSE-Dublin/Mid-Leinster	5	Divorced	"Rate per 100,000 Pop."	142
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X01	HSE-Dublin/Mid-Leinster	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X02	HSE-Dublin/North-East	-	All marital status	"Rate per 100,000 Pop."	140
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X02	HSE-Dublin/North-East	1	Single	"Rate per 100,000 Pop."	132
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X02	HSE-Dublin/North-East	2	Married	"Rate per 100,000 Pop."	114
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X02	HSE-Dublin/North-East	3	Widowed	"Rate per 100,000 Pop."	142
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X02	HSE-Dublin/North-East	5	Divorced	"Rate per 100,000 Pop."	251
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X02	HSE-Dublin/North-East	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X03	HSE-South	-	All marital status	"Rate per 100,000 Pop."	142
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X03	HSE-South	1	Single	"Rate per 100,000 Pop."	137
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X03	HSE-South	2	Married	"Rate per 100,000 Pop."	122
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X03	HSE-South	3	Widowed	"Rate per 100,000 Pop."	156
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X03	HSE-South	5	Divorced	"Rate per 100,000 Pop."	206
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X03	HSE-South	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X04	HSE-West	-	All marital status	"Rate per 100,000 Pop."	126
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X04	HSE-West	1	Single	"Rate per 100,000 Pop."	122
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X04	HSE-West	2	Married	"Rate per 100,000 Pop."	103
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X04	HSE-West	3	Widowed	"Rate per 100,000 Pop."	118
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X04	HSE-West	5	Divorced	"Rate per 100,000 Pop."	154
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X04	HSE-West	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X06	Non-residents	-	All marital status	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X06	Non-residents	1	Single	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X06	Non-residents	2	Married	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X06	Non-residents	3	Widowed	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X06	Non-residents	5	Divorced	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X06	Non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X23	All HSE areas incl. non-residents	-	All marital status	"Rate per 100,000 Pop."	134
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X23	All HSE areas incl. non-residents	1	Single	"Rate per 100,000 Pop."	126
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X23	All HSE areas incl. non-residents	2	Married	"Rate per 100,000 Pop."	111
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X23	All HSE areas incl. non-residents	3	Widowed	"Rate per 100,000 Pop."	149
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X23	All HSE areas incl. non-residents	5	Divorced	"Rate per 100,000 Pop."	189
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2012	2012	1	First admissions	X23	All HSE areas incl. non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X01	HSE-Dublin/Mid-Leinster	-	All marital status	"Rate per 100,000 Pop."	386
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X01	HSE-Dublin/Mid-Leinster	1	Single	"Rate per 100,000 Pop."	369
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X01	HSE-Dublin/Mid-Leinster	2	Married	"Rate per 100,000 Pop."	306
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X01	HSE-Dublin/Mid-Leinster	3	Widowed	"Rate per 100,000 Pop."	456
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X01	HSE-Dublin/Mid-Leinster	5	Divorced	"Rate per 100,000 Pop."	759
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X01	HSE-Dublin/Mid-Leinster	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X02	HSE-Dublin/North-East	-	All marital status	"Rate per 100,000 Pop."	408
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X02	HSE-Dublin/North-East	1	Single	"Rate per 100,000 Pop."	394
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X02	HSE-Dublin/North-East	2	Married	"Rate per 100,000 Pop."	284
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X02	HSE-Dublin/North-East	3	Widowed	"Rate per 100,000 Pop."	475
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X02	HSE-Dublin/North-East	5	Divorced	"Rate per 100,000 Pop."	1116
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X02	HSE-Dublin/North-East	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X03	HSE-South	-	All marital status	"Rate per 100,000 Pop."	397
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X03	HSE-South	1	Single	"Rate per 100,000 Pop."	425
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X03	HSE-South	2	Married	"Rate per 100,000 Pop."	283
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X03	HSE-South	3	Widowed	"Rate per 100,000 Pop."	398
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X03	HSE-South	5	Divorced	"Rate per 100,000 Pop."	601
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X03	HSE-South	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X04	HSE-West	-	All marital status	"Rate per 100,000 Pop."	418
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X04	HSE-West	1	Single	"Rate per 100,000 Pop."	448
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X04	HSE-West	2	Married	"Rate per 100,000 Pop."	278
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X04	HSE-West	3	Widowed	"Rate per 100,000 Pop."	345
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X04	HSE-West	5	Divorced	"Rate per 100,000 Pop."	692
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X04	HSE-West	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X06	Non-residents	-	All marital status	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X06	Non-residents	1	Single	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X06	Non-residents	2	Married	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X06	Non-residents	3	Widowed	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X06	Non-residents	5	Divorced	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X06	Non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X23	All HSE areas incl. non-residents	-	All marital status	"Rate per 100,000 Pop."	402
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X23	All HSE areas incl. non-residents	1	Single	"Rate per 100,000 Pop."	408
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X23	All HSE areas incl. non-residents	2	Married	"Rate per 100,000 Pop."	289
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X23	All HSE areas incl. non-residents	3	Widowed	"Rate per 100,000 Pop."	416
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X23	All HSE areas incl. non-residents	5	Divorced	"Rate per 100,000 Pop."	787
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	-	All admissions	X23	All HSE areas incl. non-residents	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X01	HSE-Dublin/Mid-Leinster	-	All marital status	"Rate per 100,000 Pop."	134
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X01	HSE-Dublin/Mid-Leinster	1	Single	"Rate per 100,000 Pop."	122
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X01	HSE-Dublin/Mid-Leinster	2	Married	"Rate per 100,000 Pop."	115
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X01	HSE-Dublin/Mid-Leinster	3	Widowed	"Rate per 100,000 Pop."	162
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X01	HSE-Dublin/Mid-Leinster	5	Divorced	"Rate per 100,000 Pop."	134
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X01	HSE-Dublin/Mid-Leinster	9	Unknown	"Rate per 100,000 Pop."	
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X02	HSE-Dublin/North-East	-	All marital status	"Rate per 100,000 Pop."	137
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X02	HSE-Dublin/North-East	1	Single	"Rate per 100,000 Pop."	129
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X02	HSE-Dublin/North-East	2	Married	"Rate per 100,000 Pop."	99
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X02	HSE-Dublin/North-East	3	Widowed	"Rate per 100,000 Pop."	176
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X02	HSE-Dublin/North-East	5	Divorced	"Rate per 100,000 Pop."	266
HRA23C2	"Hospital Admissions (Rate per 100,000 Pop.)"	2013	2013	1	First admissions	X02	HSE-Dublin/North-East	9	Unknown	"Rate per 100,000 Pop."	
